Edad,Genero,NivelEducativo,RamaPrincipal,AñosExperiencia,AñosExperienciaPro,HaTrabajadoCon,PuntajesTecnologias,HabilidadesComputacionales,SalarioAnterior,Puntaje,Contratacion
34,Hombre,Técnico,Análisis de Datos,12,2,Python|Docker,9,2.4,1505126.4000000001,1.754644546161366,1
40,Hombre,Técnico,Infraestructura,10,4,AWS,8,2.6,1493712.0,1.6531997051904024,0
43,Hombre,Técnico,Desarrollo,15,3,SQL|React,5,2.0,1453368.0,1.4955116986370889,0
41,Hombre,Universitario,Soporte,12,5,Node.js|Docker|Kubernetes|Java,20,5.3,3542400.0,2.794001073405177,1
26,Mujer,Universitario,Infraestructura,7,3,SQL|JavaScript|Angular|Docker,24,5.6,2278870.1999999997,2.255769168783003,1
34,Hombre,Técnico,Desarrollo,9,7,Docker|SQL|JavaScript|Java,28,5.9,2790820.8,3.255367943315664,1
33,Mujer,Técnico,Soporte,6,6,Node.js|Angular|JavaScript,13,3.6,1221431.328,1.1867699292951028,0
33,Hombre,Universitario,Soporte,12,4,JavaScript|C++|Node.js,11,3.6,2538720.0,1.8220707768706694,1
33,Mujer,Técnico,Soporte,10,0,Java|Kubernetes|AWS,9,2.1,926632.7999999999,0.7908731224598343,0
39,Hombre,Universitario,Infraestructura,14,7,Docker|Angular|Kubernetes,14,4.7,3387420.0000000005,2.795024159212176,1
37,Mujer,Técnico,Soporte,8,0,Node.js,7,1.8,784405.44,0.9569237022617758,0
43,Hombre,Universitario,Desarrollo,9,6,Python|R|JavaScript,23,6.1,3584834.9999999995,3.8876997459048472,1
30,Mujer,Técnico,Infraestructura,10,6,C++|Kubernetes|Python,18,4.3,1624839.8399999999,2.1382691612605473,1
28,Hombre,Técnico,Análisis de Datos,8,4,C++,7,2.5,1339027.2000000002,1.2653393921070737,0
36,Hombre,Técnico,Desarrollo,13,8,React|R,9,3.4,2019758.4000000004,1.7685440514596389,1
44,Hombre,Técnico,Soporte,15,7,Angular|C++,11,3.5,2197272.0,1.3710706371259227,0
29,Mujer,Universitario,Infraestructura,7,7,Docker|Java|Node.js,11,4.2,1781882.55,2.07452897595323,1
38,Hombre,Universitario,Desarrollo,9,9,Node.js|Docker,5,3.6,2300715.0,2.330569706258668,1
35,Mujer,Técnico,Soporte,10,4,Java|C++|JavaScript,20,4.3,1607600.1600000004,1.576491571362173,0
35,Hombre,Técnico,Desarrollo,9,4,Python|R,13,3.3,1729281.6000000003,1.9170536236182658,1
35,Hombre,Universitario,Ciberseguridad,12,10,Docker,5,3.8,2656800.0,2.5391193686414826,1
30,Hombre,Universitario,Desarrollo,9,8,Node.js|Java,9,4.0,2550405.0000000005,2.3666406508696958,1
18,No Binario,Doctorado,Soporte,0,0,R,5,1.9,1053536.0000000002,0.46546825841816586,0
26,Mujer,Universitario,Desarrollo,8,0,React|R|Node.js,23,4.8,2074149.0,2.652316591406014,1
30,Mujer,Universitario,Desarrollo,6,6,Angular|AWS,16,4.8,1937668.2,2.288331695261339,1
40,Hombre,Universitario,Desarrollo,13,7,Kubernetes|Angular|Java|SQL,24,6.4,4302540.0,3.9508714174110198,1
34,Hombre,Magister,Soporte,14,1,SQL|Angular,13,3.5,3214285.200000001,2.176403024862778,1
29,Mujer,Universitario,Soporte,6,2,Docker|Angular|R|AWS,38,7.8,2941520.4,3.5715752552493374,1
30,Hombre,Técnico,Soporte,10,4,SQL|JavaScript|C++|Angular,26,5.1,2556432.0,2.112677781873472,1
35,Mujer,Técnico,Infraestructura,12,7,R|Docker|AWS,24,5.3,2064164.352,2.542247852136287,1
38,Mujer,Técnico,Infraestructura,8,8,Angular|R,8,3.3,1210800.192,1.1103564900374088,0
37,Mujer,Universitario,Desarrollo,11,10,Java,10,4.6,2226792.0,1.9019840804166814,1
35,Mujer,Universitario,Infraestructura,9,0,AWS|Angular|JavaScript|Node.js,23,4.8,2148225.75,2.603533765639807,1
27,Hombre,Universitario,Desarrollo,9,4,Node.js|Java|Docker|React,22,5.5,3281640.0,3.3491016460466665,1
33,Hombre,Técnico,Análisis de Datos,11,5,Angular|C++|Python|SQL,23,4.8,2531832.0,2.6504829391262454,1
39,No Binario,Universitario,Soporte,14,8,Kubernetes|C++|R,10,4.2,2259116.4000000004,1.8373255411126992,1
40,Hombre,Universitario,Infraestructura,10,2,Kubernetes,10,3.0,2066400.0000000002,2.2442165480710914,1
24,Mujer,Técnico,Desarrollo,6,6,SQL|Angular|AWS,14,3.8,1258783.968,1.549845538372416,0
31,Mujer,Universitario,Soporte,11,3,R|Docker|Node.js|React,17,4.4,2129369.85,1.9866792816561207,1
36,Hombre,Universitario,Desarrollo,12,8,Python|SQL|Docker,21,6.1,3995040.0000000005,3.9270340080157733,1
26,No Binario,Universitario,Desarrollo,6,6,AWS|Angular,8,3.5,1470760.2,1.5543043121639204,0
23,Hombre,Universitario,Desarrollo,3,3,SQL,10,3.2,1669109.9999999995,1.4763396041197785,0
35,Hombre,Universitario,Infraestructura,11,9,R|C++|React|Java,24,6.9,4270560.0,3.34778336005306,1
31,Hombre,Universitario,Soporte,12,11,Angular|JavaScript,6,4.1,2873280.0,2.105511298487226,1
31,Hombre,Magister,Desarrollo,11,1,Java|React|Kubernetes,6,2.2,2049868.8,2.0032269864073435,1
33,Hombre,Universitario,Desarrollo,8,3,Node.js,8,2.8,1859760.0000000002,1.7975986308451017,1
34,Hombre,Técnico,Infraestructura,9,7,R,7,3.0,1592308.8,1.5419105521183227,0
31,Mujer,Universitario,Soporte,10,1,Node.js,3,1.5,956263.5,0.7930051065888447,0
27,Mujer,Técnico,Desarrollo,8,8,AWS|Kubernetes|JavaScript,17,4.5,1572833.4719999998,2.300675532622546,1
33,Hombre,Técnico,Desarrollo,9,6,Kubernetes,9,3.1,1637966.4000000001,2.146163718577293,1
26,Hombre,Magister,Soporte,8,8,AWS|Kubernetes,13,5.1,3601735.2,3.5407414093182665,1
33,Mujer,Universitario,Análisis de Datos,6,6,Java|Kubernetes,8,3.5,1470760.2,1.8219513082556187,1
20,Hombre,Universitario,Análisis de Datos,2,2,Node.js|C++|SQL|Java,24,5.4,2462460.0,2.6725073053825454,1
33,Hombre,Técnico,Soporte,12,5,AWS|R|C++,19,4.3,2361600.0,1.9077532255122738,1
39,Hombre,Técnico,Desarrollo,13,2,Python|Node.js,18,3.6,2136657.6,2.488563619765291,1
29,Hombre,Técnico,Desarrollo,9,2,Kubernetes,9,2.4,1364020.8,1.7893905838502953,1
38,Hombre,Técnico,Desarrollo,11,9,Kubernetes,3,2.7,1604510.4000000001,1.5936215866495993,0
35,No Binario,Universitario,Desarrollo,7,7,Docker|Python|Java|SQL,24,6.4,2569789.8,2.7490783602554028,1
18,Hombre,Técnico,Análisis de Datos,0,0,Python|C++|Angular,18,3.3,1200480.0,1.3995975019708193,0
34,Hombre,Universitario,Soporte,12,3,SQL,6,2.5,1928640.0,1.279885832211702,0
20,Hombre,Técnico,Soporte,2,2,R,9,2.4,1034774.4,0.9870253082301317,0
34,Hombre,Doctorado,Desarrollo,15,5,Java|SQL|JavaScript|React,23,6.9,7071680.0,4.988136030732573,1
31,Mujer,Técnico,Soporte,9,8,Kubernetes,1,2.3,962405.1359999999,0.7988561102294488,0
19,Mujer,Técnico,Soporte,1,1,Python|Node.js|Kubernetes|Java,18,3.5,956371.248,1.2274450915963961,0
41,Mujer,Técnico,Desarrollo,10,10,Node.js,10,3.9,1486922.4000000001,1.680558360647841,0
36,Hombre,Universitario,Soporte,7,7,C++|React|SQL|AWS,26,6.8,3686309.9999999995,3.6909814146029247,1
27,Mujer,Universitario,Desarrollo,7,6,Kubernetes|Python|SQL|React,34,8.0,3103142.4,4.829908519909211,1
39,Mujer,Universitario,Desarrollo,9,8,C++|JavaScript|SQL|Docker,23,6.5,2773164.15,3.1051088148210853,1
23,Mujer,Universitario,Ciberseguridad,5,5,SQL|R|JavaScript|C++,30,7.1,2581462.4999999995,3.43372930339216,1
28,Hombre,Técnico,Ciberseguridad,8,8,Kubernetes|SQL|Docker|Angular,30,6.3,2870918.4,4.034832071621886,1
23,Hombre,Universitario,Desarrollo,3,3,R|Python,5,2.3,1315484.9999999998,1.3015477285873083,0
44,Hombre,Universitario,Desarrollo,15,8,Node.js|R|AWS|Kubernetes,25,6.8,4800075.0,4.431088053022942,1
33,Mujer,Técnico,Análisis de Datos,12,11,Docker,7,3.6,1503300.0960000001,1.7107155698869894,0
38,Hombre,Técnico,Ciberseguridad,14,13,React|Python,3,3.4,2080963.2000000007,1.9238507622973353,1
36,Hombre,Técnico,Soporte,10,6,C++|Docker|AWS|Angular,23,5.0,2521008.0,2.5145225219943197,1
34,Mujer,Técnico,Desarrollo,10,1,Angular,7,2.0,892153.44,1.2142626722995078,0
32,Mujer,Universitario,Desarrollo,9,0,AWS|Java|JavaScript,16,3.6,1692541.5,2.121929302886831,1
33,Mujer,Técnico,Desarrollo,11,9,Kubernetes,3,2.7,1171292.5920000002,1.1965434353672693,0
35,Hombre,Técnico,Desarrollo,10,0,C++|Docker,3,1.2,915120.0,0.9216360840884698,0
28,Mujer,Técnico,Desarrollo,5,5,JavaScript|Java,13,3.5,1131354.0,1.4611220140063803,0
34,Hombre,Doctorado,Desarrollo,16,10,React|Docker|Kubernetes|C++,29,9.4,9611712.000000002,7.7695460484076335,1
36,Hombre,Magister,Infraestructura,14,5,Docker,7,3.3,3048678.000000001,2.434211284193282,1
35,Hombre,Técnico,Desarrollo,8,0,R|SQL|AWS,19,3.5,1735776.0,2.28299490662208,1
27,Hombre,Técnico,Soporte,9,0,Python|AWS,16,3.0,1626552.0000000002,1.6836607669897286,0
28,Hombre,Técnico,Desarrollo,10,2,Python|SQL|C++|Kubernetes,26,4.8,2414736.0,3.065805594681412,1
37,Mujer,Universitario,Infraestructura,9,5,Kubernetes|Docker|AWS|C++,16,4.6,2083128.0,2.3751041988077373,1
33,Hombre,Técnico,Desarrollo,6,6,Docker|Node.js|Kubernetes,20,4.6,2031369.6,2.9838424605710827,1
34,Mujer,Universitario,Infraestructura,11,6,JavaScript,1,2.2,1266487.9499999997,1.0440355892520379,0
29,Hombre,Universitario,Desarrollo,10,10,Node.js|JavaScript|R|Java,18,6.0,3690000.0,3.256430994285388,1
27,Hombre,Magister,Análisis de Datos,9,9,Java,8,4.4,3283066.8000000003,2.8453953841747848,1
30,Hombre,Técnico,Soporte,7,7,Java,6,2.8,1429358.4000000001,1.1102166594444172,0
33,Hombre,Universitario,Infraestructura,6,5,Docker|JavaScript,16,4.6,2558400.0,2.7943542889749433,1
31,Hombre,Universitario,Desarrollo,6,4,R,9,3.2,1902810.0,1.8946650017626434,1
41,Hombre,Técnico,Infraestructura,9,6,Java|Angular|Kubernetes|Docker,15,3.9,1980398.4000000001,2.1738695915767803,1
35,Hombre,Técnico,Soporte,13,8,Node.js|Kubernetes,9,3.4,2019758.4000000004,1.77965530854496,1
44,Hombre,Técnico,Desarrollo,14,7,R|Python|SQL|JavaScript,24,5.3,3004348.8000000003,3.1781937604730826,1
37,Hombre,Técnico,Infraestructura,11,4,SQL|Angular|Node.js|Kubernetes,13,3.3,1848542.4000000004,1.9648239127240474,1
19,Mujer,Técnico,Soporte,1,1,React|AWS|Node.js,12,2.6,775354.608,0.7988253204755345,0
40,Hombre,Universitario,Soporte,13,13,Java|SQL,19,6.8,4525785.0,2.906234677466314,1
24,Mujer,Universitario,Soporte,6,6,React|AWS,18,5.2,2054395.2,2.4408444329543726,1
33,Mujer,Magister,Soporte,13,7,Docker|Node.js|C++,9,4.1,2590315.794,1.928959338776865,1
28,Mujer,Técnico,Soporte,10,8,Node.js|Java|Angular,17,4.5,1685178.72,1.3626337720554809,0
42,Mujer,Doctorado,Infraestructura,14,10,Python|AWS|R|Java,24,8.3,5955112.240000001,4.643648704105052,1
42,Hombre,Técnico,Infraestructura,11,4,Docker|JavaScript,13,3.3,1848542.4000000004,1.9048775941956941,1
28,Mujer,Universitario,Soporte,5,5,SQL,6,2.9,1234612.5000000002,1.1024110657146977,0
31,Mujer,Técnico,Ciberseguridad,10,2,C++|JavaScript,9,2.4,1030070.88,1.4053965154760377,0
36,Hombre,Técnico,Análisis de Datos,9,5,AWS|JavaScript|Python|Docker,15,3.7,1911912.0,2.4619277757687987,1
39,Hombre,Magister,Desarrollo,11,3,JavaScript|AWS,11,3.6,2981003.4000000004,3.094449162824299,1
35,Hombre,Técnico,Desarrollo,10,1,AWS|Angular,11,2.5,1458288.0,1.4936061798258764,0
26,Mujer,Universitario,Desarrollo,6,0,C++,5,1.7,875452.5,1.2334764897740653,0
28,Mujer,Universitario,Desarrollo,10,10,SQL|R|React,12,5.0,2289645.0,2.121914589018393,1
34,Hombre,Universitario,Desarrollo,13,4,AWS|React|R,17,4.6,3226905.0,3.228103977156832,1
41,Hombre,Universitario,Soporte,9,7,Kubernetes|Node.js|C++,10,4.0,2532570.0,2.053422385602642,1
37,Hombre,Universitario,Desarrollo,14,6,React,1,2.2,1902810.0000000002,1.6620460557026873,0
31,Hombre,Técnico,Soporte,10,7,JavaScript|C++,19,4.6,2355696.0,2.1627121443957056,1
33,No Binario,Universitario,Ciberseguridad,9,0,Java|SQL|React,14,3.2,1562346.0,1.8305217114920855,1
33,Hombre,Magister,Desarrollo,9,4,Java,10,3.6,2812222.8000000003,2.1856747395588587,1
39,Hombre,Técnico,Desarrollo,8,8,AWS|React|Angular|SQL,16,4.4,2099462.4000000004,2.3069602636511464,1
47,Hombre,Técnico,Ciberseguridad,14,13,C++|Java|Python|Node.js,28,6.9,3753763.200000001,4.155236545399874,1
30,Mujer,Universitario,Soporte,11,4,JavaScript|React,12,3.7,1864938.3,1.550172902958645,0
39,Hombre,Universitario,Soporte,13,5,Java|Node.js,18,5.0,3450150.0,2.4582524361392557,1
28,Mujer,Universitario,Soporte,6,6,Python|AWS|JavaScript|Node.js,29,7.1,2696393.6999999997,3.7962363461854673,1
34,Hombre,Técnico,Análisis de Datos,7,7,Kubernetes|Docker,11,3.5,1695038.4000000001,2.358314089906211,1
35,Hombre,Universitario,Infraestructura,13,6,Angular|Docker|AWS|SQL,19,5.4,3673395.0,3.5135622393210206,1
34,Hombre,Técnico,Soporte,11,5,C++,4,2.2,1372680.0,1.2687345131398655,0
47,Hombre,Universitario,Soporte,12,3,R|Node.js|Docker|AWS,28,6.3,4093440.0,3.882005939234215,1
33,Hombre,Universitario,Soporte,12,3,Kubernetes|AWS|Node.js,15,4.0,2814240.0000000005,2.722943883783599,1
34,Mujer,Técnico,Desarrollo,10,6,React,6,2.6,1107649.44,1.1518087820457752,0
22,Mujer,Universitario,Análisis de Datos,3,3,Java|Angular,9,3.0,1166821.0499999996,1.2104005407771934,0
32,No Binario,Doctorado,Infraestructura,14,7,Node.js|Java|R,17,6.1,4531258.336000001,2.920836441201252,1
40,Hombre,Universitario,Soporte,14,3,Docker|SQL|JavaScript|Kubernetes,23,5.4,3826530.000000001,3.2001346286680024,1
27,No Binario,Universitario,Desarrollo,7,7,Angular|AWS|Java|Python,28,7.1,2812222.8,3.4214571893122376,1
22,Hombre,Universitario,Desarrollo,3,0,Docker|Angular|AWS,16,3.6,1838849.9999999998,2.167641656764856,1
34,Hombre,Universitario,Desarrollo,10,8,C++|React|Kubernetes|Node.js,26,7.0,4206600.0,5.099868237965192,1
35,Hombre,Técnico,Desarrollo,10,3,AWS|Java|Python|C++,14,3.3,1777104.0000000002,1.8234098060132828,1
38,Hombre,Técnico,Desarrollo,10,2,AWS|Kubernetes|C++|Python,23,4.3,2237616.0,3.1455049174953382,1
42,Mujer,Técnico,Soporte,15,4,AWS|JavaScript|Node.js,7,2.5,1221862.32,1.15536288310733,0
33,Hombre,Universitario,Desarrollo,9,0,Kubernetes|Python|React,25,5.2,3121125.0,4.236892538651948,1
30,Hombre,Universitario,Desarrollo,12,7,Python|Angular|SQL,18,5.4,3581759.9999999995,3.082078456255444,1
29,Hombre,Técnico,Desarrollo,11,11,R|Python|SQL|React,24,6.0,3032097.6,3.4050934620216755,1
35,Hombre,Universitario,Infraestructura,7,3,React,4,2.1,1461240.0,1.524196102172676,0
37,Hombre,Universitario,Desarrollo,14,14,Node.js,5,4.6,3324690.000000001,2.7194523298653075,1
32,Hombre,Universitario,Desarrollo,11,2,React|Angular|Docker|Node.js,10,3.0,2135280.0,1.836080482181172,1
35,Mujer,Técnico,Infraestructura,8,4,Docker|Angular,18,4.0,1419974.976,1.4922010804701815,0
34,Mujer,Universitario,Ciberseguridad,12,11,Python,8,4.5,2241158.4,2.526654256144028,1
35,Hombre,Técnico,Desarrollo,13,1,Python|React|Java,22,4.0,2318500.8,2.552285334036494,1
30,Hombre,Técnico,Desarrollo,11,5,Java|JavaScript,15,3.7,2043768.0000000002,2.0127216848463094,1
32,Hombre,Doctorado,Desarrollo,10,10,JavaScript|Python|Docker|Angular,24,8.3,7197959.999999999,6.628180811637045,1
19,Mujer,Técnico,Análisis de Datos,1,1,JavaScript|Kubernetes|SQL,16,3.2,896032.3679999999,1.2462091084516076,0
36,Hombre,Técnico,Desarrollo,10,8,Angular|React,12,3.8,2013264.0000000002,2.115907286589561,1
35,Hombre,Magister,Infraestructura,11,8,AWS,9,4.4,3484319.4000000004,3.1920696568967517,1
35,Hombre,Técnico,Desarrollo,9,0,Node.js|Java|React,8,1.9,1169976.0,1.172144627212921,0
37,Hombre,Universitario,Infraestructura,12,3,Kubernetes|Python|R,21,5.1,3404640.0,3.8690591790452626,1
36,Hombre,Técnico,Desarrollo,9,9,Angular|Node.js|Python|JavaScript,32,6.8,3156081.6,3.7225639007039906,1
31,Mujer,Técnico,Desarrollo,8,6,Kubernetes|Java,14,3.8,1355613.504,1.7773242861892078,1
35,Hombre,Técnico,Infraestructura,10,7,JavaScript|Java|Docker,19,4.6,2355696.0,2.3437803634332752,1
27,Hombre,Técnico,Desarrollo,6,6,SQL,3,2.2,1161513.6,1.0754616551198142,0
29,Mujer,Universitario,Desarrollo,6,6,Node.js|Kubernetes,8,3.5,1470760.2,1.765673919914945,1
32,Mujer,Universitario,Ciberseguridad,9,2,Java|Angular|Python|SQL,17,4.2,1913873.8499999999,2.0515606333459715,1
31,Hombre,Universitario,Análisis de Datos,8,3,Kubernetes|AWS|JavaScript,26,6.0,3409560.0,5.246694012955719,1
39,Hombre,Magister,Desarrollo,10,5,Docker|React|JavaScript,16,5.0,3785940.0000000005,3.8929004793773165,1
31,Hombre,Técnico,Ciberseguridad,11,8,JavaScript|Node.js|Angular|Java,29,6.2,3117508.8000000003,3.351547447678366,1
33,Mujer,Universitario,Análisis de Datos,12,6,Java,4,2.8,1522838.4,1.5803956174520002,0
35,Hombre,Universitario,Soporte,12,6,React|Angular|Python,14,4.5,3070080.0,2.3502327069309628,1
35,Mujer,Magister,Infraestructura,10,3,Python|C++,8,3.0,1839258.3599999999,1.6217617553593522,0
36,Mujer,Técnico,Soporte,10,8,Docker|JavaScript|C++,20,4.9,1814476.3200000003,1.7349629329054823,1
38,Hombre,Universitario,Desarrollo,8,0,Angular|Node.js|C++,12,2.9,1894200.0000000002,1.6097972743092457,0
24,Hombre,Magister,Infraestructura,6,3,SQL|Python,11,3.6,2500196.4000000004,2.4022583058365914,1
40,Hombre,Técnico,Desarrollo,12,2,Node.js|SQL|Java|Angular,28,5.0,2701670.4,2.5133194443829536,1
42,Hombre,Magister,Desarrollo,12,1,React|AWS,8,2.6,2375769.6,2.4121455317365066,1
32,Hombre,Técnico,Infraestructura,12,0,C++|Node.js|SQL|Angular,22,3.9,2172672.0,2.0563654771512216,1
33,Mujer,Universitario,Desarrollo,6,6,SQL|Node.js,15,4.7,1879304.7,1.9891302533075903,1
25,No Binario,Magister,Ciberseguridad,6,6,SQL|JavaScript|Docker|AWS,36,9.1,4028482.2240000004,6.808995684428196,1
25,Hombre,Universitario,Infraestructura,5,5,AWS|Angular|Kubernetes,11,3.8,2075625.0000000002,2.0995880456537472,1
28,Mujer,Universitario,Infraestructura,5,5,Angular|Node.js|Java|Python,18,5.0,1908037.5,1.9336523925696625,1
32,Hombre,Técnico,Desarrollo,11,10,Java|Kubernetes|React|C++,22,5.5,2836872.0,3.070226434906419,1
33,Hombre,Magister,Desarrollo,14,0,AWS|Angular|SQL|C++,30,6.5,5394780.000000001,4.560582975582757,1
30,Hombre,Universitario,Infraestructura,7,7,Node.js|Kubernetes|Angular,10,4.0,2357910.0,2.2451868057157722,1
31,Hombre,Técnico,Análisis de Datos,11,6,JavaScript|Kubernetes|C++,19,4.5,2361009.6,3.2871331653765083,1
31,Mujer,Universitario,Desarrollo,9,6,C++|Docker|SQL,14,4.5,2031049.8,2.0507074941378645,1
28,Mujer,Universitario,Desarrollo,9,5,JavaScript,5,2.7,1367052.75,1.583017138961626,0
37,Hombre,Técnico,Soporte,14,3,Docker|Java,17,3.7,2214787.2,1.8764207701049527,1
38,Hombre,Técnico,Desarrollo,10,8,React|AWS|Angular|R,23,5.3,2662704.0,2.9445534506004227,1
46,Hombre,Técnico,Soporte,13,2,AWS,8,2.3,1487217.6,1.266365833379676,0
40,Hombre,Universitario,Infraestructura,14,10,Angular,10,4.6,3345600.000000001,2.3955131337639286,1
33,Mujer,Universitario,Infraestructura,8,4,Python|Java|R,13,3.9,1747313.4,1.6197094139409083,0
28,Mujer,Universitario,Desarrollo,7,0,AWS|Node.js|JavaScript|Java,29,5.9,2363721.75,3.2051630524858994,1
36,Hombre,Universitario,Desarrollo,12,6,SQL|Java|Docker,20,5.5,3660479.9999999995,3.2848909988986272,1
36,Hombre,Magister,Desarrollo,14,1,Python|Docker,11,3.1,2938273.2000000007,3.015099290903691,1
32,Hombre,Universitario,Soporte,12,1,React|Node.js|R|Angular,29,6.1,3955679.9999999995,3.207828838074568,1
38,Hombre,Técnico,Soporte,9,8,C++|SQL|AWS|React,29,6.2,2916379.2,2.941548898682784,1
28,Hombre,Universitario,Ciberseguridad,9,9,Angular|R|SQL|Python,20,6.2,3638340.0,3.4730327114219635,1
33,Hombre,Universitario,Soporte,12,5,Kubernetes|JavaScript,14,4.3,2952000.0,2.5907684204285433,1
34,Mujer,Universitario,Desarrollo,12,0,R|SQL|React|Node.js,30,6.0,2873280.0,3.014239135637798,1
30,Mujer,Universitario,Ciberseguridad,8,8,Java,5,3.3,1546183.8,1.663178252124134,0
33,Hombre,Técnico,Infraestructura,8,4,SQL|React,15,3.6,1779859.2,1.7615467779217078,1
34,Hombre,Magister,Soporte,12,11,React|Java,17,6.6,5103417.6,3.6438556987072293,1
30,Hombre,Técnico,Desarrollo,10,10,Angular|AWS,10,3.9,2036880.0000000002,2.442906591117766,1
40,Hombre,Universitario,Ciberseguridad,13,0,JavaScript,9,2.4,1928025.0,1.8572624658477699,1
26,Mujer,Técnico,Soporte,6,6,Java|AWS|Docker,18,4.3,1408194.528,1.5831857405737275,0
36,Hombre,Magister,Infraestructura,13,0,Java|Docker|Python|Node.js,33,7.1,5637951.000000001,5.473144955498677,1
37,Hombre,Técnico,Desarrollo,11,3,Java|SQL,13,3.1,1775332.8000000003,1.7636021392384977,1
30,Hombre,Técnico,Infraestructura,7,7,JavaScript|Java|C++,5,2.7,1376222.4000000001,1.5994921549681602,0
32,Mujer,Técnico,Desarrollo,8,3,R|JavaScript,15,3.4,1251026.1120000002,1.492869100328546,0
30,Hombre,Técnico,Ciberseguridad,6,2,Java|Angular,5,1.8,1018243.2000000001,1.0256354830263015,0
41,Hombre,Técnico,Análisis de Datos,11,0,Python|Docker|Java,21,3.7,2043768.0000000002,2.6236779424572614,1
29,Hombre,Universitario,Infraestructura,7,0,JavaScript|Docker|Kubernetes,7,2.0,1411425.0,1.445829156213969,0
28,Mujer,Universitario,Infraestructura,6,2,Node.js|C++|Docker|R,19,4.5,1832613.8999999997,2.070917520860875,1
23,No Binario,Técnico,Ciberseguridad,5,5,Node.js|C++|JavaScript|R,23,4.8,1490514.0000000002,1.7742408239356329,1
28,Hombre,Técnico,Desarrollo,10,10,AWS|Java,19,5.1,2568240.0,2.980503451119458,1
39,Mujer,Universitario,Desarrollo,8,2,AWS|SQL|R|React,27,5.9,2476408.1999999997,3.133432749811892,1
34,Mujer,Universitario,Soporte,7,4,AWS,3,2.2,1078826.8499999999,1.0686975818170328,0
32,Mujer,Universitario,Ciberseguridad,6,2,Angular|React|Python|C++,17,4.2,1715886.9,2.1498055589602307,1
31,Hombre,Universitario,Desarrollo,11,0,C++|AWS,17,3.8,2573775.0,2.7414314850137,1
39,Hombre,Técnico,Desarrollo,14,0,AWS|Kubernetes|Python,4,1.4,1104048.0000000002,1.2200687189876696,0
30,Hombre,Técnico,Ciberseguridad,7,0,JavaScript|Angular|C++|Java,25,4.3,1992600.0,2.284178892077508,1
35,Mujer,Técnico,Soporte,11,5,C++|Python|Node.js|SQL,30,5.8,2159988.2399999998,1.872137851059687,1
30,Hombre,Universitario,Soporte,6,3,JavaScript|AWS|R|Java,29,6.5,3405870.0,3.2781537768844933,1
28,Mujer,Doctorado,Desarrollo,10,4,Java|SQL|Angular|R,22,6.4,4164101.039999999,2.877914275381873,1
38,Hombre,Universitario,Soporte,11,7,Python|SQL|R|Java,30,7.5,4613730.0,3.4053255663506636,1
36,Mujer,Técnico,Infraestructura,8,5,R|Angular,5,2.3,945309.12,0.8805539072856958,0
34,Mujer,Técnico,Ciberseguridad,11,1,Docker,6,1.8,877356.0480000001,1.201183062631254,0
29,Hombre,Técnico,Infraestructura,10,9,AWS,1,2.5,1434672.0,1.2492234642699678,0
29,Mujer,Universitario,Desarrollo,11,0,Angular,7,2.0,1182983.25,1.311418706984891,0
35,Hombre,Técnico,Análisis de Datos,12,2,Python|Java|AWS|Angular,31,5.5,2890598.4,3.5598617284685603,1
27,Mujer,Magister,Desarrollo,7,7,Angular|Docker|Python|Node.js,30,8.2,3799409.9760000003,4.793114479107323,1
41,Hombre,Técnico,Desarrollo,15,7,R|Python|SQL|Node.js,24,5.3,3092712.0,3.0189565264839215,1
22,Hombre,Magister,Soporte,4,0,Node.js|Angular|JavaScript,17,4.1,2541672.0,2.1952127624068902,1
28,Mujer,Universitario,Ciberseguridad,10,0,Kubernetes|AWS|Docker|Angular,13,3.1,1548877.5,2.0369012165027254,1
32,Hombre,Universitario,Soporte,10,4,JavaScript|Java|R,14,4.1,2656800.0,1.9460628225623542,1
18,Mujer,Universitario,Infraestructura,0,0,Angular|JavaScript|Java|Python,21,4.5,1391745.0,1.356289957418232,0
28,Hombre,Universitario,Desarrollo,9,8,Node.js|React|SQL,10,4.2,2639580.0,2.412447595103113,1
38,Hombre,Universitario,Soporte,11,10,Kubernetes|React,11,4.8,3145725.0,2.61212296481179,1
35,Hombre,Universitario,Desarrollo,8,3,R|Python|Docker|SQL,32,7.0,3926160.0000000005,4.818442641828642,1
42,Hombre,Universitario,Soporte,14,5,JavaScript,9,3.4,2613750.0000000005,2.1703164421482244,1
42,Hombre,Doctorado,Desarrollo,15,1,Docker|AWS|Python|Angular,16,4.4,4836524.0,3.799882597429854,1
37,Hombre,Universitario,Soporte,13,5,R|AWS|SQL,20,5.3,3653100.0,2.5684061041665025,1
36,Hombre,Universitario,Desarrollo,10,1,Kubernetes,9,2.6,1863450.0,2.131519978620268,1
35,Hombre,Magister,Infraestructura,14,6,Java|SQL|AWS,8,3.7,3352291.2,2.4414003737753656,1
18,No Binario,Técnico,Soporte,0,0,Python|Docker|AWS|SQL,20,3.6,933816.0,1.1308238307522887,0
23,No Binario,Técnico,Infraestructura,5,5,React,1,1.8,700362.0,0.5017586063139663,0
35,Hombre,Universitario,Soporte,10,10,AWS,2,3.2,2214000.0,1.826058712425137,1
35,Mujer,Universitario,Soporte,13,11,Kubernetes,3,3.6,1940810.8499999999,1.4025681819943128,0
